timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-31 14:12:11,2025-12-04 19:53:22,019aeaec-f39c-7631-a091-5918a836b8b2,HeHp_r14,1.16413333,He 0.0 0.0 0.0; H 0.0 0.0 1.16413333,4,2,0,6-31g,3,12,8,264,373,10000,151,151,222,80,142,-2.9021257085466328,-2.9021256980983647,-2.9021257085466945,1.0448268028540042e-08,6.17284001691587e-14,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.328684999999999
2025-12-31 14:12:12,2025-12-04 19:53:37,019aeaed-2dd3-7051-9605-906df5d2f637,HeHp_r15,1.21906667,He 0.0 0.0 0.0; H 0.0 0.0 1.21906667,4,2,0,6-31g,1,12,8,268,378,10000,150,150,228,80,148,-2.8980435265210205,-2.8980435184547373,-2.8980435265210582,8.066283196939139e-09,3.774758283725532e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.2125580000000005
2025-12-31 14:12:13,2025-12-04 19:53:52,019aeaed-69b9-7bc3-93f6-affc355472b3,HeHp_r15,1.21906667,He 0.0 0.0 0.0; H 0.0 0.0 1.21906667,4,2,0,6-31g,2,12,8,268,378,10000,150,150,228,80,148,-2.89804352652102,-2.898043518454736,-2.8980435265210582,8.066283641028349e-09,3.8635761256955454e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.156136
2025-12-31 14:12:14,2025-12-04 19:54:08,019aeaed-a301-7c02-ac3d-20878e88762d,HeHp_r15,1.21906667,He 0.0 0.0 0.0; H 0.0 0.0 1.21906667,4,2,0,6-31g,3,12,8,268,378,10000,150,150,228,80,148,-2.898043526521024,-2.898043518454738,-2.8980435265210622,8.066285861474398e-09,3.8191672047105385e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.533893
2025-12-31 14:12:15,2025-12-04 19:54:21,019aeaed-dd11-7322-84e6-5d0353891402,HeHp_r16,1.274,He 0.0 0.0 0.0; H 0.0 0.0 1.27400000,4,2,0,6-31g,1,12,8,266,376,10000,150,150,226,80,146,-2.8943853194564326,-2.8943853139100386,-2.894385319456448,5.546394010735867e-09,1.554312234475219e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.26983
2025-12-31 14:12:17,2025-12-04 19:54:39,019aeaee-1492-7941-a7a5-4717c5c9868b,HeHp_r16,1.274,He 0.0 0.0 0.0; H 0.0 0.0 1.27400000,4,2,0,6-31g,2,12,8,266,376,10000,150,150,226,80,146,-2.8943853194564326,-2.8943853139100386,-2.894385319456448,5.546394010735867e-09,1.554312234475219e-14,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,7.334972
2025-12-31 14:12:17,2025-12-04 19:54:55,019aeaee-5675-7141-a4c4-6fd4bd2bdcaf,HeHp_r16,1.274,He 0.0 0.0 0.0; H 0.0 0.0 1.27400000,4,2,0,6-31g,3,12,8,266,376,10000,150,150,226,80,146,-2.894385319456429,-2.894385313910036,-2.8943853194564477,5.546393566646657e-09,1.7763568394002505e-14,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,7.646203
2025-12-31 14:12:18,2025-12-04 19:55:11,019aeaee-97ca-73f0-a0ce-4caf86be4b18,HeHp_r17,1.58511111,He 0.0 0.0 0.0; H 0.0 0.0 1.58511111,4,2,0,6-31g,1,12,8,262,371,10000,147,147,224,80,144,-2.880506277860304,-2.880506245990914,-2.880506277860305,3.186938979382603e-08,1.7763568394002505e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.226608
2025-12-31 14:12:20,2025-12-04 19:55:25,019aeaee-d2f0-7831-a799-6cca7ca1a85a,HeHp_r17,1.58511111,He 0.0 0.0 0.0; H 0.0 0.0 1.58511111,4,2,0,6-31g,2,12,8,262,371,10000,147,147,224,80,144,-2.880506277860304,-2.8805062459909148,-2.8805062778603063,3.186938934973682e-08,2.220446049250313e-15,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.059071
2025-12-31 14:12:20,2025-12-04 19:55:41,019aeaef-0c54-7c61-9f9b-ed143dcbac4b,HeHp_r17,1.58511111,He 0.0 0.0 0.0; H 0.0 0.0 1.58511111,4,2,0,6-31g,3,12,8,262,371,10000,147,147,224,80,144,-2.880506277860304,-2.8805062459909148,-2.8805062778603063,3.186938934973682e-08,2.220446049250313e-15,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.186006
2025-12-31 14:12:22,2025-12-04 19:55:57,019aeaef-4abe-7ef3-b99a-0d6093a7a003,HeHp_r18,1.89622222,He 0.0 0.0 0.0; H 0.0 0.0 1.89622222,4,2,0,6-31g,1,12,8,272,385,10000,157,157,228,80,148,-2.8742966693418417,-2.874296677322957,-2.874296669341899,7.981114880095674e-09,5.728750807065809e-14,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,7.36905
